,SteamId,ProfileURL,ReviewText,Review,ReviewLength,PlayHours,DatePosted
1042,76561198835555417,https://steamcommunity.com/profiles/76561198835555417/,nice,Recommended,4.0,"1,110.3 hrs on record",Posted: 11 April
1043,76561199024709180,https://steamcommunity.com/profiles/76561199024709180/,It is really fun.,Recommended,14.0,24.8 hrs on record,Posted: 10 April
1044,76561198841920175,https://steamcommunity.com/profiles/76561198841920175/,isp is neat,Recommended,9.0,225.0 hrs on record,Posted: 10 April
1045,butwhyareyouonmyprofile,https://steamcommunity.com/id/butwhyareyouonmyprofile/,paradox where are you hiding victoria 3,Recommended,33.0,252.5 hrs on record,Posted: 10 April
1046,76561198204351296,https://steamcommunity.com/profiles/76561198204351296/,best paradox game,Recommended,15.0,233.3 hrs on record,Posted: 10 April
1047,Zakkious,https://steamcommunity.com/id/Zakkious/,"Where's Vic 3??? edit: Thanks, Paradox, for hearing me out",Recommended,49.0,434.1 hrs on record,Posted: 9 April
1048,76561198224818568,https://steamcommunity.com/profiles/76561198224818568/,its fun,Recommended,6.0,"1,240.8 hrs on record",Posted: 9 April
1049,msd537,https://steamcommunity.com/id/msd537/,Good game,Recommended,8.0,266.5 hrs on record,Posted: 9 April
1050,76561198089110139,https://steamcommunity.com/profiles/76561198089110139/,really good game,Recommended,14.0,128.1 hrs on record,Posted: 6 April
1051,ok_th3n,https://steamcommunity.com/id/ok_th3n/,Nothing after 1935? Literally unplayable,Recommended,36.0,100.3 hrs on record,Posted: 6 April
1052,76561198050222821,https://steamcommunity.com/profiles/76561198050222821/,swole,Recommended,5.0,27.4 hrs on record,Posted: 6 April
1053,76561198339203000,https://steamcommunity.com/profiles/76561198339203000/,Pretty Poggers,Recommended,13.0,209.9 hrs on record,Posted: 6 April
1054,76561198257325390,https://steamcommunity.com/profiles/76561198257325390/,yed,Recommended,3.0,390.9 hrs on record,Posted: 2 April
1055,xandusss,https://steamcommunity.com/id/xandusss/,Great game. Vic 2 is great game and even learning how to play is fun. I would recommend playing everyone who has played grand strategy games before and knows how what's the vibe of pdx games. Come on! The community is still waiting for the Vic 3 as well as i do.,Recommended,211.0,166.8 hrs on record,Posted: 1 April
1056,76561198016362576,https://steamcommunity.com/profiles/76561198016362576/,"This is a great game, and with mods like PDM or HFM it becomes even better. Genuinely one of the most enjoyable and replayable Paradox games.",Recommended,116.0,691.1 hrs on record,Posted: 1 April
1057,CaninePilot,https://steamcommunity.com/id/CaninePilot/,IT GUD,Recommended,5.0,12.3 hrs on record,Posted: 1 April
1058,76561199000412631,https://steamcommunity.com/profiles/76561199000412631/,VERY BAD,Recommended,7.0,5.6 hrs on record,Posted: 1 April
1059,76561198175316958,https://steamcommunity.com/profiles/76561198175316958/,Victoria II is a lot of fun.,Recommended,22.0,156.7 hrs on record,Posted: 31 March
1060,blitz54,https://steamcommunity.com/id/blitz54/,industrialise or get eaten simple as,Recommended,31.0,124.1 hrs on record,Posted: 31 March
1061,76561198832412033,https://steamcommunity.com/profiles/76561198832412033/,great game hope they make vic 3 :),Recommended,27.0,30.8 hrs on record,Posted: 31 March
1062,emprxssmuse,https://steamcommunity.com/id/emprxssmuse/,"if you also want to commit multiple war crimes and manage industry this game is for you fyi if you want to play this game, you have to mod it, playing vanilla vic2 is the equivalent of sticking your head in a blender and turning it on",Recommended,188.0,129.7 hrs on record,Posted: 30 March
1063,76561198027482974,https://steamcommunity.com/profiles/76561198027482974/,"Hey kiddo, You ever played a 19th and early 20th century economics and politics simulator in which you will spend most of your irl time building railroads and losing your sanity once they all finish and play the simphony of hell ALL AT THE SAME TIME? You ever wanted to keep your vigrinity safe from all the partying and hoes that modern times bring, and instead spend all your time keeping those damn liberals out of power? You ever wanted to beat small countries into submission and yeet yourself to great power using only the power of some nice poetry and music? Should I even mention slave trade, colonization, genocides, war crimes and so on... ??? WOULD YOU LIKE TO?",Recommended,553.0,446.5 hrs on record,Posted: 30 March
1064,76561198873917712,https://steamcommunity.com/profiles/76561198873917712/,economy,Recommended,7.0,139.8 hrs on record,Posted: 30 March
1065,76561198294224090,https://steamcommunity.com/profiles/76561198294224090/,"Best Paradox game, hands-down",Recommended,26.0,95.5 hrs on record,Posted: 30 March
1066,Jonthecool,https://steamcommunity.com/id/Jonthecool/,I used to play on the cd version but I’ve recently got the game on steam and it’s better in every way. The game does everything it promises even though I may hate features it doesn’t lie about what you can do so I have to give this game a 10/10 for honesty and playability,Recommended,218.0,177.8 hrs on record,Posted: 30 March
1067,76561199001349896,https://steamcommunity.com/profiles/76561199001349896/,vick 3/???????????,Recommended,17.0,257.0 hrs on record,Posted: 30 March
1068,76561198978429712,https://steamcommunity.com/profiles/76561198978429712/,You can gas the Italians as Ethiopia 10/10 would beg for Victoria III again,Recommended,62.0,206.9 hrs on record,Posted: 30 March
1069,SveurPxd,https://steamcommunity.com/id/SveurPxd/,VICTORIA 3 PARADOX. VICTORIA 3.,Recommended,27.0,116.9 hrs on record,Posted: 30 March
1070,Your_Mom_From_Albania,https://steamcommunity.com/id/Your_Mom_From_Albania/,use with hpm,Recommended,10.0,111.3 hrs on record,Posted: 30 March
1071,76561198133610769,https://steamcommunity.com/profiles/76561198133610769/,I have a windows 10 o/s as well as a newish PC. I had trouble getting the game to launch for a while..........I got the game to launch by going here........ ( https://www.microsoft.com/en-us/download/confirmation.aspx?id=5555 )......... where I was able to download and install.Microsoft Visual C++ 2010 Redistributable Package (x86),Recommended,286.0,158.8 hrs on record,Posted: 30 March
1072,76561198166358153,https://steamcommunity.com/profiles/76561198166358153/,This is a very good strategy game.,Recommended,28.0,52.8 hrs on record,Posted: 29 March
1073,76561198806755589,https://steamcommunity.com/profiles/76561198806755589/,10/10 would kill the natives for money again,Recommended,37.0,24.6 hrs on record,Posted: 29 March
1074,76561198862921213,https://steamcommunity.com/profiles/76561198862921213/,gud but confusing,Recommended,15.0,204.6 hrs on record,Posted: 29 March
1075,76561198035659282,https://steamcommunity.com/profiles/76561198035659282/,Victoria 3. When?,Recommended,15.0,291.3 hrs on record,Posted: 29 March
1076,Jandy42,https://steamcommunity.com/id/Jandy42/,"Well worth it. Don't need to wait for Victoria 3, this game is fun as it is. Remember to buy the DLC as major bugfixes are included there.",Recommended,111.0,161.7 hrs on record,Posted: 29 March
1077,CaramilleCoffee,https://steamcommunity.com/id/CaramilleCoffee/,I don't know how to play this game,Recommended,27.0,76.9 hrs on record,Posted: 28 March
1078,76561198990622668,https://steamcommunity.com/profiles/76561198990622668/,gaem,Recommended,4.0,50.5 hrs on record,Posted: 28 March
1079,76561198168743877,https://steamcommunity.com/profiles/76561198168743877/,cool,Recommended,4.0,1.8 hrs on record,Posted: 28 March
1080,76561198260693557,https://steamcommunity.com/profiles/76561198260693557/,lit but we need Victoria 3,Recommended,21.0,49.2 hrs on record,Posted: 28 March
1081,874514314,https://steamcommunity.com/id/874514314/,top tier,Recommended,7.0,189.1 hrs on record,Posted: 28 March
1082,76561198203525164,https://steamcommunity.com/profiles/76561198203525164/,16th Opium War,Recommended,12.0,"1,188.7 hrs on record",Posted: 27 March
1083,76561199123021262,https://steamcommunity.com/profiles/76561199123021262/,good game,Recommended,8.0,23.6 hrs on record,Posted: 27 March
1084,76561198154153659,https://steamcommunity.com/profiles/76561198154153659/,90/100,Recommended,6.0,4.7 hrs on record,Posted: 26 March
1085,76561199013923518,https://steamcommunity.com/profiles/76561199013923518/,"This is my rating for this wonderful game, Game play: 8/10 easy to get the hang of but don't go to war with the great powers until you have a large navy and army. Economic system: 9/10 if you read all the boxes it is easy. Revolutions: 7/10 though they are easy to put down they happen too much. Politics: 6/10 though it is wonderful it get really repetitive after a few hours of playing. Everything else: 9/10 this game is wonderful in so many aspects but I recommend that you get it during a sale. Overall: this is a magnificent game though starting it is difficult depending on what country you choose to play even playing a Great Power is slightly difficult if you haven't played any of the other Paradox games and I do recommend that you get it.",Recommended,610.0,59.2 hrs on record,Posted: 25 March
1086,76561199077627584,https://steamcommunity.com/profiles/76561199077627584/,gioid,Recommended,5.0,30.6 hrs on record,Posted: 25 March
1087,Abyssal_Lord,https://steamcommunity.com/id/Abyssal_Lord/,"Quite a stressful experience overall as you are learning the game - there is a tonne of stuff to manage and it can feel overwhelming at times, but once you get the general hang of things it becomes very fun. I recommend the HPM/HFM mods and to give Prussia/Imperial Japan a shot for an eventful game. I tried Greece once to try to form Byzantium, however due to the strength of the Ottomans for most of the game it is virtually impossible to achieve this without some crazy good RNG (like allying Russia/Austria and getting them to beat up the Ottomans whilst you take your cores).",Recommended,476.0,140.6 hrs on record,Posted: 25 March
